CHILD,DOB,REVIEW,REVIEW_CODE
278501,20/01/2009,26/09/2023,PN0
278501,20/01/2009,28/01/2024,PN6
140302,16/03/2004,04/10/2017,PN1
140302,16/03/2004,21/07/2018,PN2
140302,16/03/2004,29/03/2020,PN7
140302,16/03/2004,24/04/2020,PN1
140302,16/03/2004,06/05/2020,PN5
140302,16/03/2004,17/10/2020,PN3
140302,16/03/2004,28/10/2020,PN0
140302,16/03/2004,10/04/2021,PN3
140302,16/03/2004,25/07/2021,PN7
122983,09/03/2006,06/08/2017,PN4
122983,09/03/2006,17/01/2019,PN6
122983,09/03/2006,25/09/2019,PN3
433741,05/09/2007,24/02/2015,PN5
433741,05/09/2007,04/12/2015,PN2
433741,05/09/2007,08/06/2019,PN5
433741,05/09/2007,04/07/2019,PN1
433741,05/09/2007,14/02/2020,PN1
433741,05/09/2007,23/12/2020,PN5
109036,22/09/2004,05/08/2011,PN0
109036,22/09/2004,27/09/2011,PN0
109036,22/09/2004,01/02/2013,PN3
109036,22/09/2004,04/12/2014,PN7
109036,22/09/2004,26/07/2016,PN2
109036,22/09/2004,04/01/2017,PN1
109036,22/09/2004,06/03/2017,PN5
109036,22/09/2004,17/03/2018,PN3
109036,22/09/2004,29/08/2018,PN2
109036,22/09/2004,15/06/2020,PN1
109036,22/09/2004,09/11/2020,PN7
519059,14/08/2005,11/04/2016,PN7
519059,14/08/2005,23/08/2016,PN2
519059,14/08/2005,18/01/2017,PN5
519059,14/08/2005,19/03/2017,PN3
519059,14/08/2005,28/04/2017,PN0
519059,14/08/2005,29/05/2019,PN5
127822,14/01/2007,15/09/2013,PN5
127822,14/01/2007,03/06/2014,PN6
127822,14/01/2007,15/11/2015,PN1
127822,14/01/2007,05/01/2018,PN5
127822,14/01/2007,24/02/2019,PN3
127822,14/01/2007,30/08/2021,PN5
720102,07/09/2007,21/01/2015,PN7
720102,07/09/2007,16/02/2018,PN0
720102,07/09/2007,03/12/2018,PN5
720102,07/09/2007,15/06/2019,PN2
720102,07/09/2007,10/07/2020,PN2
986890,23/10/2003,29/01/2013,PN1
986890,23/10/2003,27/02/2014,PN1
986890,23/10/2003,23/09/2014,PN4
986890,23/10/2003,02/04/2015,PN3
986890,23/10/2003,29/11/2015,PN1
986890,23/10/2003,10/09/2017,PN6
986890,23/10/2003,05/02/2018,PN4
986890,23/10/2003,08/03/2018,PN3
986890,23/10/2003,30/05/2018,PN2
986890,23/10/2003,09/07/2018,PN0
986890,23/10/2003,23/09/2018,PN1
986890,23/10/2003,16/03/2019,PN2
986890,23/10/2003,29/09/2019,PN1
986890,23/10/2003,26/01/2021,PN4
986890,23/10/2003,14/03/2021,PN1
986890,23/10/2003,11/04/2021,PN2
625004,15/03/2008,06/05/2018,PN1
625004,15/03/2008,10/05/2018,PN0
625004,15/03/2008,22/06/2018,PN2
625004,15/03/2008,21/06/2020,PN1
625004,15/03/2008,25/06/2020,PN2
625004,15/03/2008,14/07/2020,PN3
625004,15/03/2008,26/07/2020,PN1
625004,15/03/2008,15/11/2020,PN0
625004,15/03/2008,03/03/2021,PN6
625004,15/03/2008,24/03/2021,PN4
625004,15/03/2008,27/03/2021,PN0
951716,01/02/2007,10/01/2017,PN0
951716,01/02/2007,07/04/2017,PN1
951716,01/02/2007,14/11/2018,PN7
951716,01/02/2007,07/04/2019,PN3
951716,01/02/2007,09/03/2020,PN4
951716,01/02/2007,05/05/2020,PN3
951716,01/02/2007,24/06/2023,PN4
951716,01/02/2007,20/07/2023,PN7
601190,03/04/2007,24/05/2015,PN0
601190,03/04/2007,30/04/2016,PN7
601190,03/04/2007,08/03/2017,PN7
601190,03/04/2007,05/05/2017,PN1
601190,03/04/2007,29/11/2018,PN4
601190,03/04/2007,05/02/2020,PN7
601190,03/04/2007,30/06/2020,PN7
601190,03/04/2007,04/03/2019,PN2
601190,03/04/2007,07/06/2020,PN0
871541,22/08/2009,31/07/2017,PN7
871541,22/08/2009,04/11/2017,PN4
871541,22/08/2009,25/10/2018,PN4
871541,22/08/2009,28/02/2019,PN2
871541,22/08/2009,10/08/2020,PN1
871541,22/08/2009,23/11/2020,PN1
871541,22/08/2009,17/06/2022,PN0
871541,22/08/2009,20/03/2023,PN2
871541,22/08/2009,12/04/2025,PN1
871541,22/08/2009,16/05/2025,PN6
871541,22/08/2009,08/11/2025,PN7
871541,22/08/2009,23/05/2027,PN5
948010,18/11/2006,19/01/2016,PN2
948010,18/11/2006,13/11/2016,PN7
948010,18/11/2006,01/02/2018,PN3
948010,18/11/2006,08/02/2019,PN4
948010,18/11/2006,06/11/2019,PN2
948010,18/11/2006,26/01/2020,PN5
948010,18/11/2006,07/04/2020,PN0
948010,18/11/2006,08/10/2021,PN5
948010,18/11/2006,21/04/2022,PN6
948010,18/11/2006,27/08/2022,PN4
948010,18/11/2006,06/12/2022,PN5
948010,18/11/2006,09/04/2023,PN4
948010,18/11/2006,17/11/2023,PN2
948010,18/11/2006,27/07/2024,PN6
992331,05/01/2006,16/06/2016,PN4
992331,05/01/2006,11/08/2016,PN1
992331,05/01/2006,07/10/2016,PN4
992331,05/01/2006,31/01/2018,PN5
992331,05/01/2006,03/05/2019,PN5
992331,05/01/2006,30/09/2019,PN7
992331,05/01/2006,24/12/2019,PN5
992331,05/01/2006,11/02/2020,PN3
992331,05/01/2006,04/06/2023,PN5
647811,24/05/2006,11/04/2016,PN4
647811,24/05/2006,06/12/2016,PN5
647811,24/05/2006,16/12/2016,PN5
647811,24/05/2006,05/11/2017,PN1
647811,24/05/2006,28/08/2018,PN0
647811,24/05/2006,03/10/2018,PN2
647811,24/05/2006,01/04/2024,PN3
109200,09/08/2008,23/05/2018,PN2
109200,09/08/2008,26/06/2019,PN5
109200,09/08/2008,19/07/2019,PN1
109200,09/08/2008,30/08/2019,PN7
109200,09/08/2008,08/04/2020,PN1
109200,09/08/2008,12/08/2020,PN5
109200,09/08/2008,30/08/2020,PN3
109200,09/08/2008,12/09/2020,PN6
109200,09/08/2008,26/04/2024,PN1
109200,09/08/2008,14/03/2025,PN3
583209,02/07/2009,15/07/2015,PN3
583209,02/07/2009,18/08/2015,PN4
583209,02/07/2009,05/12/2015,PN6
583209,02/07/2009,27/10/2016,PN2
583209,02/07/2009,15/10/2017,PN4
583209,02/07/2009,02/02/2020,PN2
583209,02/07/2009,14/03/2020,PN0
583209,02/07/2009,04/11/2020,PN4
582902,13/02/2006,14/09/2015,PN5
582902,13/02/2006,04/01/2016,PN4
582902,13/02/2006,30/03/2017,PN6
582902,13/02/2006,06/01/2018,PN5
582902,13/02/2006,04/05/2018,PN7
582902,13/02/2006,09/06/2018,PN3
582902,13/02/2006,30/07/2018,PN1
582902,13/02/2006,04/01/2019,PN7
582902,13/02/2006,13/03/2019,PN4
582902,13/02/2006,23/07/2020,PN3
73142,14/04/2006,24/04/2017,PN6
73142,14/04/2006,30/06/2017,PN4
73142,14/04/2006,14/10/2019,PN3
893776,03/11/2002,06/10/2017,PN0
893776,03/11/2002,05/02/2019,PN2
893776,03/11/2002,15/02/2019,PN3
893776,03/11/2002,22/03/2019,PN3
893776,03/11/2002,20/07/2019,PN1
978638,03/02/2005,24/05/2012,PN0
978638,03/02/2005,19/04/2013,PN0
978638,03/02/2005,02/06/2017,PN2
978638,03/02/2005,04/05/2018,PN5
978638,03/02/2005,14/01/2020,PN3
978638,03/02/2005,22/11/2020,PN4
978638,03/02/2005,28/07/2021,PN2
617686,28/11/2006,24/01/2013,PN1
617686,28/11/2006,29/11/2016,PN2
617686,28/11/2006,13/12/2019,PN1
19259,08/08/2007,08/05/2019,PN7
19259,08/08/2007,17/11/2019,PN4
19259,08/08/2007,10/07/2020,PN5
19259,08/08/2007,10/10/2020,PN6
326293,28/08/2009,29/10/2011,PN2
326293,28/08/2009,10/04/2013,PN0
326293,28/08/2009,15/01/2015,PN3
326293,28/08/2009,25/10/2015,PN5
326293,28/08/2009,11/02/2017,PN6
326293,28/08/2009,17/03/2022,PN7
326293,28/08/2009,17/07/2022,PN7
326293,28/08/2009,09/08/2023,PN6
326293,28/08/2009,27/12/2023,PN5
326293,28/08/2009,30/05/2024,PN0
549023,05/07/2005,09/08/2018,PN1
549023,05/07/2005,08/09/2022,PN3
549023,05/07/2005,15/03/2023,PN3
118889,16/06/2004,14/10/2016,PN4
118889,16/06/2004,21/11/2016,PN7
118889,16/06/2004,06/01/2018,PN0
118889,16/06/2004,22/06/2018,PN7
118889,16/06/2004,18/08/2019,PN1
118889,16/06/2004,24/12/2019,PN1
118889,16/06/2004,18/08/2020,PN4
681893,14/10/2005,26/05/2019,PN1
306870,26/10/2003,12/03/2012,PN5
306870,26/10/2003,06/07/2012,PN6
306870,26/10/2003,12/07/2012,PN7
306870,26/10/2003,28/07/2012,PN6
306870,26/10/2003,18/03/2015,PN1
306870,26/10/2003,13/12/2016,PN0
306870,26/10/2003,18/09/2017,PN0
306870,26/10/2003,28/09/2017,PN0
306870,26/10/2003,12/01/2019,PN3
306870,26/10/2003,26/03/2020,PN7
306870,26/10/2003,01/07/2020,PN4
729233,07/12/2007,06/11/2010,PN7
729233,07/12/2007,15/12/2010,PN7
729233,07/12/2007,24/05/2011,PN1
729233,07/12/2007,16/06/2011,PN2
729233,07/12/2007,05/09/2011,PN5
729233,07/12/2007,10/01/2017,PN0
729233,07/12/2007,20/07/2017,PN3
729233,07/12/2007,05/05/2018,PN1
729233,07/12/2007,23/01/2019,PN0
729233,07/12/2007,28/08/2019,PN0
729233,07/12/2007,03/03/2020,PN3
729233,07/12/2007,12/04/2020,PN4
729233,07/12/2007,19/01/2022,PN0
729233,07/12/2007,08/04/2022,PN6
729233,07/12/2007,22/04/2023,PN2
729233,07/12/2007,05/05/2024,PN2
357220,30/07/2005,22/06/2021,PN2
840802,02/12/2005,26/08/2015,PN0
840802,02/12/2005,24/08/2017,PN1
840802,02/12/2005,12/09/2017,PN2
840802,02/12/2005,08/10/2018,PN2
840802,02/12/2005,22/01/2019,PN4
840802,02/12/2005,12/06/2019,PN0
840802,02/12/2005,05/05/2021,PN6
952289,15/02/2009,16/02/2014,PN7
952289,15/02/2009,24/06/2014,PN1
952289,15/02/2009,20/09/2014,PN7
952289,15/02/2009,08/01/2015,PN7
952289,15/02/2009,06/04/2016,PN2
952289,15/02/2009,16/08/2016,PN0
952289,15/02/2009,08/02/2018,PN2
952289,15/02/2009,22/03/2018,PN6
952289,15/02/2009,05/06/2019,PN6
952289,15/02/2009,18/09/2019,PN0
952289,15/02/2009,15/02/2020,PN5
952289,15/02/2009,12/04/2020,PN4
530282,29/04/2007,12/05/2019,PN3
530282,29/04/2007,20/02/2021,PN1
530282,29/04/2007,01/08/2024,PN0
584671,06/08/2008,06/06/2015,PN4
584671,06/08/2008,05/05/2016,PN3
584671,06/08/2008,05/03/2019,PN6
584671,06/08/2008,09/06/2019,PN0
584671,06/08/2008,02/10/2019,PN5
584671,06/08/2008,21/02/2020,PN5
584671,06/08/2008,31/03/2020,PN4
584671,06/08/2008,06/06/2020,PN1
584671,06/08/2008,19/06/2020,PN4
584671,06/08/2008,18/02/2024,PN5
584671,06/08/2008,31/10/2024,PN1
673935,11/11/2007,19/02/2014,PN5
673935,11/11/2007,03/06/2014,PN3
673935,11/11/2007,08/02/2016,PN6
673935,11/11/2007,03/10/2018,PN7
673935,11/11/2007,22/03/2020,PN3
198564,24/10/2005,07/06/2017,PN5
198564,24/10/2005,27/11/2018,PN1
198564,24/10/2005,22/05/2019,PN4
373218,06/08/2009,23/08/2017,PN6
373218,06/08/2009,29/05/2019,PN2
373218,06/08/2009,20/07/2019,PN6
373218,06/08/2009,17/12/2023,PN5
373218,06/08/2009,11/10/2024,PN4
289121,09/10/2006,24/07/2017,PN4
289121,09/10/2006,16/10/2017,PN7
289121,09/10/2006,13/03/2018,PN4
289121,09/10/2006,17/06/2019,PN2
289121,09/10/2006,28/09/2020,PN4
289121,09/10/2006,03/01/2021,PN4
289121,09/10/2006,18/01/2021,PN2
482840,14/01/2005,23/08/2014,PN0
482840,14/01/2005,05/08/2015,PN0
482840,14/01/2005,23/09/2016,PN4
482840,14/01/2005,09/10/2016,PN5
482840,14/01/2005,11/05/2017,PN2
482840,14/01/2005,01/08/2017,PN6
482840,14/01/2005,20/01/2019,PN4
482840,14/01/2005,24/02/2019,PN0
482840,14/01/2005,03/01/2022,PN4
850847,05/10/2003,17/07/2011,PN6
850847,05/10/2003,18/07/2011,PN5
850847,05/10/2003,28/08/2011,PN0
850847,05/10/2003,31/05/2012,PN7
850847,05/10/2003,04/04/2014,PN3
850847,05/10/2003,03/12/2015,PN1
850847,05/10/2003,14/02/2017,PN3
850847,05/10/2003,21/02/2017,PN1
850847,05/10/2003,14/03/2017,PN0
355602,13/02/2004,09/12/2015,PN7
355602,13/02/2004,18/12/2015,PN4
355602,13/02/2004,10/08/2016,PN1
355602,13/02/2004,09/03/2017,PN1
355602,13/02/2004,12/11/2018,PN6
355602,13/02/2004,23/12/2020,PN2
311063,28/05/2009,09/03/2015,PN3
311063,28/05/2009,29/05/2016,PN6
311063,28/05/2009,27/09/2016,PN4
311063,28/05/2009,19/06/2017,PN3
311063,28/05/2009,05/11/2018,PN3
311063,28/05/2009,14/09/2019,PN6
311063,28/05/2009,09/08/2020,PN6
218168,11/07/2004,23/01/2018,PN3
218168,11/07/2004,02/09/2018,PN1
218168,11/07/2004,12/09/2018,PN7
218168,11/07/2004,15/10/2018,PN5
218168,11/07/2004,02/12/2019,PN3
711540,30/03/2004,21/09/2020,PN2
737726,17/05/2008,26/09/2018,PN5
737726,17/05/2008,29/11/2018,PN3
737726,17/05/2008,16/01/2020,PN1
737726,17/05/2008,23/01/2020,PN1
737726,17/05/2008,11/07/2020,PN3
648057,28/06/2009,10/01/2015,PN0
648057,28/06/2009,15/05/2015,PN3
648057,28/06/2009,19/10/2016,PN5
648057,28/06/2009,04/12/2016,PN5
648057,28/06/2009,28/11/2018,PN6
648057,28/06/2009,01/07/2021,PN2
648057,28/06/2009,12/03/2022,PN1
866837,27/09/2002,29/01/2017,PN3
866837,27/09/2002,10/02/2017,PN2
866837,27/09/2002,17/11/2019,PN5
694922,19/07/2002,16/08/2017,PN1
694922,19/07/2002,25/08/2018,PN2
694922,19/07/2002,18/03/2020,PN3
793347,17/10/2003,14/05/2018,PN0
793347,17/10/2003,10/11/2018,PN4
793347,17/10/2003,29/08/2019,PN1
793347,17/10/2003,30/04/2020,PN6
793347,17/10/2003,20/03/2021,PN5
255201,23/11/2007,08/06/2018,PN2
255201,23/11/2007,02/10/2019,PN5
928597,29/07/2007,12/11/2019,PN7
928597,29/07/2007,29/03/2020,PN7
928597,29/07/2007,09/11/2020,PN3
928597,29/07/2007,05/08/2021,PN6
262711,14/09/2007,06/05/2012,PN3
262711,14/09/2007,01/01/2014,PN2
262711,14/09/2007,29/03/2014,PN4
262711,14/09/2007,19/12/2014,PN1
262711,14/09/2007,09/07/2016,PN1
262711,14/09/2007,21/09/2017,PN2
262711,14/09/2007,01/10/2019,PN1
262711,14/09/2007,14/06/2022,PN4
262711,14/09/2007,17/10/2022,PN3
262711,14/09/2007,17/08/2023,PN3
693410,24/12/2003,24/11/2014,PN3
693410,24/12/2003,24/12/2014,PN4
693410,24/12/2003,22/06/2015,PN1
693410,24/12/2003,31/07/2015,PN0
693410,24/12/2003,28/12/2016,PN5
693410,24/12/2003,10/11/2017,PN3
693410,24/12/2003,09/11/2018,PN6
693410,24/12/2003,12/11/2020,PN2
693410,24/12/2003,12/09/2021,PN4
266902,02/05/2004,26/10/2015,PN3
266902,02/05/2004,22/12/2015,PN2
266902,02/05/2004,01/12/2016,PN3
266902,02/05/2004,06/04/2017,PN2
266902,02/05/2004,10/01/2018,PN1
266902,02/05/2004,27/06/2018,PN1
266902,02/05/2004,12/01/2020,PN5
266902,02/05/2004,10/03/2021,PN1
214178,12/09/2002,18/12/2019,PN6
214178,12/09/2002,09/02/2020,PN3
214178,12/09/2002,14/07/2020,PN1
214178,12/09/2002,22/07/2020,PN0
830338,24/05/2006,11/05/2015,PN2
830338,24/05/2006,23/02/2017,PN1
830338,24/05/2006,13/04/2020,PN3
830338,24/05/2006,14/05/2020,PN7
830338,24/05/2006,14/09/2020,PN3
830338,24/05/2006,26/10/2020,PN4
830338,24/05/2006,09/09/2021,PN5
632442,20/01/2005,04/09/2014,PN0
632442,20/01/2005,07/03/2015,PN5
836643,22/11/2004,24/06/2017,PN1
836643,22/11/2004,02/11/2017,PN6
836643,22/11/2004,06/03/2022,PN0
836643,22/11/2004,03/05/2022,PN0
195764,21/02/2004,13/11/2012,PN2
195764,21/02/2004,17/04/2013,PN5
195764,21/02/2004,05/05/2013,PN1
195764,21/02/2004,17/03/2015,PN7
195764,21/02/2004,09/06/2015,PN3
195764,21/02/2004,23/03/2018,PN4
195764,21/02/2004,30/05/2020,PN1
195764,21/02/2004,28/01/2021,PN7
195764,21/02/2004,23/03/2021,PN1
195764,21/02/2004,11/05/2021,PN1
195764,21/02/2004,30/07/2021,PN5
195764,21/02/2004,17/10/2021,PN5
909944,13/04/2002,07/09/2013,PN5
909944,13/04/2002,06/01/2015,PN5
909944,13/04/2002,12/12/2015,PN7
909944,13/04/2002,22/10/2016,PN0
909944,13/04/2002,28/11/2016,PN2
909944,13/04/2002,04/12/2018,PN7
909944,13/04/2002,22/10/2019,PN3
440549,03/12/2006,23/06/2015,PN3
440549,03/12/2006,23/04/2016,PN0
440549,03/12/2006,22/06/2017,PN0
440549,03/12/2006,25/12/2017,PN4
440549,03/12/2006,30/12/2018,PN5
910378,13/12/2009,27/12/2016,PN4
21847,13/02/2004,06/11/2018,PN3
21847,13/02/2004,23/08/2020,PN4
413915,01/11/2002,16/08/2016,PN3
413915,01/11/2002,14/01/2017,PN7
413915,01/11/2002,29/05/2017,PN2
413915,01/11/2002,30/06/2017,PN5
413915,01/11/2002,02/12/2017,PN3
413915,01/11/2002,15/01/2019,PN4
413915,01/11/2002,25/05/2019,PN3
413915,01/11/2002,02/08/2020,PN6
631575,22/10/2008,25/03/2018,PN4
631575,22/10/2008,06/11/2019,PN4
631575,22/10/2008,03/06/2021,PN1
631575,22/10/2008,02/11/2021,PN6
631575,22/10/2008,27/03/2022,PN1
631575,22/10/2008,11/07/2023,PN6
192668,07/07/2005,10/10/2014,PN2
192668,07/07/2005,15/04/2015,PN0
192668,07/07/2005,24/04/2015,PN5
192668,07/07/2005,04/10/2016,PN5
192668,07/07/2005,15/05/2017,PN5
192668,07/07/2005,03/05/2019,PN2
192668,07/07/2005,30/03/2020,PN5
184308,01/06/2004,15/07/2013,PN3
184308,01/06/2004,19/10/2013,PN3
184308,01/06/2004,31/10/2018,PN0
184308,01/06/2004,12/04/2020,PN3
184308,01/06/2004,15/10/2020,PN7
184308,01/06/2004,06/02/2021,PN1
393387,29/01/2006,03/10/2011,PN6
393387,29/01/2006,12/02/2016,PN3
393387,29/01/2006,20/03/2016,PN1
393387,29/01/2006,21/12/2017,PN5
393387,29/01/2006,11/05/2018,PN6
393387,29/01/2006,11/04/2019,PN4
393387,29/01/2006,19/11/2019,PN7
453572,27/06/2004,25/08/2017,PN6
453572,27/06/2004,15/09/2019,PN2
453572,27/06/2004,30/11/2019,PN3
6415,29/08/2006,31/01/2013,PN0
6415,29/08/2006,14/07/2015,PN3
6415,29/08/2006,15/03/2017,PN0
6415,29/08/2006,12/04/2018,PN6
6415,29/08/2006,05/01/2019,PN2
6415,29/08/2006,02/06/2019,PN5
6415,29/08/2006,01/02/2020,PN6
6415,29/08/2006,05/08/2022,PN4
6415,29/08/2006,30/08/2022,PN3
6415,29/08/2006,15/08/2024,PN7
629818,11/08/2002,02/08/2010,PN3
629818,11/08/2002,22/10/2013,PN0
629818,11/08/2002,16/04/2014,PN1
629818,11/08/2002,23/04/2020,PN5
648222,16/04/2003,09/05/2015,PN4
648222,16/04/2003,05/07/2016,PN0
648222,16/04/2003,11/08/2018,PN4
648222,16/04/2003,17/03/2019,PN3
648222,16/04/2003,18/10/2019,PN5
648222,16/04/2003,20/02/2020,PN5
648222,16/04/2003,05/01/2021,PN1
648222,16/04/2003,05/02/2021,PN2
380303,19/06/2005,01/10/2017,PN1
380303,19/06/2005,08/06/2019,PN1
380303,19/06/2005,18/04/2020,PN4
380303,19/06/2005,18/10/2020,PN4
380303,19/06/2005,31/01/2021,PN3
380303,19/06/2005,19/06/2021,PN4
380303,19/06/2005,19/03/2022,PN6
143799,24/02/2008,22/09/2011,PN6
143799,24/02/2008,04/11/2011,PN1
143799,24/02/2008,04/05/2011,PN3
143799,24/02/2008,04/11/2011,PN7
143799,24/02/2008,31/07/2013,PN3
143799,24/02/2008,24/10/2013,PN2
143799,24/02/2008,10/03/2014,PN5
143799,24/02/2008,13/10/2017,PN6
143799,24/02/2008,18/03/2021,PN4
143799,24/02/2008,03/08/2021,PN7
143799,24/02/2008,23/03/2022,PN7
143799,24/02/2008,08/04/2022,PN1
143799,24/02/2008,20/10/2022,PN2
101362,12/02/2008,28/01/2016,PN6
101362,12/02/2008,27/04/2016,PN4
101362,12/02/2008,17/10/2017,PN2
679728,17/05/2002,11/03/2015,PN2
679728,17/05/2002,17/10/2015,PN3
679728,17/05/2002,14/12/2016,PN4
679728,17/05/2002,29/12/2018,PN4
679728,17/05/2002,23/01/2019,PN0
679728,17/05/2002,14/03/2020,PN6
679728,17/05/2002,04/04/2020,PN2
802543,05/04/2003,26/07/2017,PN4
802543,05/04/2003,17/09/2018,PN2
802543,05/04/2003,17/09/2019,PN5
802543,05/04/2003,25/07/2020,PN6
802543,05/04/2003,29/12/2020,PN5
802543,05/04/2003,04/02/2021,PN6
612940,24/11/2005,23/12/2013,PN0
612940,24/11/2005,18/04/2014,PN6
612940,24/11/2005,01/07/2014,PN5
612940,24/11/2005,28/10/2014,PN0
612940,24/11/2005,12/02/2015,PN7
612940,24/11/2005,08/08/2015,PN1
612940,24/11/2005,25/04/2018,PN4
612940,24/11/2005,22/12/2019,PN3
717687,24/06/2004,25/07/2019,PN5
106241,24/12/2006,07/06/2016,PN5
106241,24/12/2006,28/03/2018,PN6
106241,24/12/2006,15/11/2018,PN1
106241,24/12/2006,21/10/2020,PN6
106241,24/12/2006,21/03/2022,PN5
106241,24/12/2006,05/09/2022,PN6
106241,24/12/2006,16/05/2023,PN6
106241,24/12/2006,20/11/2024,PN7
420134,01/11/2002,28/09/2015,PN7
420134,01/11/2002,06/07/2016,PN5
420134,01/11/2002,26/11/2017,PN3
420134,01/11/2002,03/01/2019,PN6
688239,09/05/2009,26/07/2018,PN4
688239,09/05/2009,12/12/2018,PN5
688239,09/05/2009,09/04/2019,PN6
688239,09/05/2009,01/09/2019,PN1
688239,09/05/2009,20/06/2020,PN4
688239,09/05/2009,10/04/2021,PN7
688239,09/05/2009,23/04/2021,PN0
688239,09/05/2009,08/07/2023,PN1
822438,26/02/2004,29/12/2015,PN7
822438,26/02/2004,01/12/2017,PN2
822438,26/02/2004,16/08/2018,PN3
822438,26/02/2004,07/08/2019,PN1
822438,26/02/2004,04/11/2019,PN1
822438,26/02/2004,18/05/2020,PN7
795289,26/03/2009,29/03/2018,PN7
795289,26/03/2009,21/02/2019,PN3
795289,26/03/2009,01/04/2019,PN5
795289,26/03/2009,12/04/2020,PN1
795289,26/03/2009,11/07/2020,PN4
795289,26/03/2009,25/11/2020,PN2
795289,26/03/2009,17/02/2021,PN7
795289,26/03/2009,19/05/2022,PN2
795289,26/03/2009,27/05/2022,PN3
479546,20/06/2004,26/06/2013,PN7
479546,20/06/2004,27/06/2015,PN4
479546,20/06/2004,13/01/2016,PN6
479546,20/06/2004,08/06/2018,PN5
479546,20/06/2004,04/07/2021,PN6
878043,13/10/2002,29/12/2013,PN4
878043,13/10/2002,22/05/2015,PN4
878043,13/10/2002,24/03/2016,PN6
878043,13/10/2002,23/08/2017,PN7
878043,13/10/2002,22/01/2018,PN1
878043,13/10/2002,09/02/2019,PN0
878043,13/10/2002,17/01/2020,PN6
836390,04/02/2006,30/04/2019,PN5
836390,04/02/2006,07/02/2020,PN4
285207,06/11/2006,01/04/2016,PN4
285207,06/11/2006,07/04/2016,PN3
285207,06/11/2006,26/05/2016,PN7
285207,06/11/2006,25/12/2017,PN3
285207,06/11/2006,17/09/2018,PN1
285207,06/11/2006,27/05/2019,PN5
285207,06/11/2006,23/10/2020,PN4
285207,06/11/2006,08/04/2021,PN4
285207,06/11/2006,24/11/2021,PN3
285207,06/11/2006,30/03/2022,PN3
285207,06/11/2006,16/02/2024,PN3
208004,10/08/2008,16/08/2013,PN4
208004,10/08/2008,03/02/2015,PN4
208004,10/08/2008,05/10/2015,PN7
208004,10/08/2008,21/01/2016,PN1
208004,10/08/2008,07/11/2017,PN1
208004,10/08/2008,06/06/2018,PN2
208004,10/08/2008,15/04/2019,PN5
208004,10/08/2008,24/11/2020,PN6
567517,12/03/2005,26/10/2016,PN3
567517,12/03/2005,19/02/2017,PN6
567517,12/03/2005,31/03/2018,PN5
567517,12/03/2005,03/08/2019,PN3
567517,12/03/2005,28/03/2020,PN0
86668,04/02/2007,26/04/2017,PN0
86668,04/02/2007,23/05/2018,PN1
86668,04/02/2007,06/06/2018,PN5
369699,10/07/2009,29/07/2015,PN0
369699,10/07/2009,02/02/2017,PN7
369699,10/07/2009,04/07/2017,PN1
369699,10/07/2009,15/03/2018,PN4
369699,10/07/2009,29/11/2018,PN3
369699,10/07/2009,13/01/2020,PN0
369699,10/07/2009,21/10/2020,PN2
369699,10/07/2009,04/08/2021,PN1
369699,10/07/2009,07/11/2021,PN2
369699,10/07/2009,23/04/2022,PN0
853697,23/09/2004,12/12/2014,PN0
853697,23/09/2004,13/02/2016,PN7
853697,23/09/2004,15/01/2017,PN3
853697,23/09/2004,03/06/2018,PN4
853697,23/09/2004,24/01/2020,PN2
853697,23/09/2004,07/05/2021,PN0
853697,23/09/2004,05/05/2022,PN1
853697,23/09/2004,19/08/2022,PN5
534492,17/08/2006,06/10/2016,PN0
534492,17/08/2006,21/01/2018,PN7
534492,17/08/2006,04/07/2018,PN2
534492,17/08/2006,11/04/2019,PN1
534492,17/08/2006,10/04/2021,PN1
534492,17/08/2006,29/04/2021,PN4
534492,17/08/2006,26/06/2022,PN1
534492,17/08/2006,29/11/2022,PN2
534492,17/08/2006,04/02/2023,PN7
534492,17/08/2006,30/07/2024,PN5
994285,13/01/2006,21/10/2012,PN0
994285,13/01/2006,29/12/2012,PN3
994285,13/01/2006,05/05/2013,PN4
994285,13/01/2006,01/10/2013,PN1
994285,13/01/2006,07/05/2018,PN5
994285,13/01/2006,14/10/2018,PN7
994285,13/01/2006,16/03/2019,PN4
994285,13/01/2006,03/07/2019,PN1
994285,13/01/2006,09/11/2019,PN6
994285,13/01/2006,10/05/2020,PN3
994285,13/01/2006,14/11/2021,PN1
994285,13/01/2006,13/02/2022,PN2
372509,23/07/2009,23/03/2018,PN4
372509,23/07/2009,30/12/2018,PN5
372509,23/07/2009,26/09/2019,PN6
372509,23/07/2009,01/01/2020,PN4
372509,23/07/2009,05/07/2020,PN2
372509,23/07/2009,07/08/2020,PN0
372509,23/07/2009,08/11/2020,PN5
372509,23/07/2009,29/03/2021,PN2
372509,23/07/2009,20/06/2021,PN2
372509,23/07/2009,12/09/2021,PN1
372509,23/07/2009,28/09/2021,PN5
655772,04/07/2005,22/08/2017,PN3
655772,04/07/2005,14/04/2019,PN4
655772,04/07/2005,19/07/2019,PN1
655772,04/07/2005,30/06/2020,PN0
163267,09/07/2007,21/11/2017,PN0
163267,09/07/2007,13/06/2019,PN1
163267,09/07/2007,18/08/2019,PN7
610919,04/06/2002,22/10/2015,PN2
610919,04/06/2002,05/01/2020,PN5
610919,04/06/2002,09/02/2020,PN5
379507,12/08/2003,04/10/2016,PN3
